time,truck,x,y,z,connection
250,7,198.4,149.0,69.0,T4
250,8,298.4,149.4,20.6,T1
250,9,221.6,120.6,49.4,T2
250,10,119.6,101.6,20.4,T7
250,11,221.6,120.6,49.4,T2
250,12,201.6,151.0,69.2,T4
250,13,221.6,120.6,49.4,T2
250,14,101.6,179.6,39.5,T7
250,15,218.6,119.0,49.2,T2
250,16,11.4,10.6,5.5,None
250,17,100.4,178.4,39.6,T7
250,18,98.4,180.4,39.4,T10
250,19,78.6,39.4,29.5,T3
250,20,181.6,159.6,15.9,T9
250,21,181.6,159.6,15.9,T9
250,22,348.2,120.4,30.6,T1
250,23,181.6,159.6,15.9,T9
250,24,181.6,159.6,15.9,T9
251,0,147.2,68.8,10.8,T3
251,1,183.2,159.2,16.8,T9
251,2,96.8,180.8,38.8,T10
251,3,176.8,160.8,16.0,T9
251,4,103.2,179.2,39.0,T7
251,5,103.2,179.2,39.0,T7
251,6,196.8,148.0,68.0,T0
251,7,196.8,148.0,68.0,T0
251,8,296.8,148.8,21.2,T1
251,9,223.2,121.2,48.8,T2
251,10,119.2,103.2,20.8,T7
251,11,223.2,121.2,48.8,T2
251,12,203.2,152.0,68.4,T4
251,13,223.2,121.2,48.8,T2
251,14,103.2,179.2,39.0,T7
251,15,217.2,118.0,48.4,T5
251,16,12.8,11.2,6.0,None
251,17,100.8,176.8,39.2,T7
251,18,96.8,180.8,38.8,T10
251,19,77.2,38.8,29.0,T3
251,20,183.2,159.2,16.8,T9
251,21,183.2,159.2,16.8,T9
251,22,346.4,120.8,31.2,T1
251,23,183.2,159.2,16.8,T9
251,24,183.2,159.2,16.8,T9
252,0,145.8,68.2,11.2,T3
252,1,184.8,158.8,17.7,T9
252,2,95.2,181.2,38.2,T10
252,3,175.2,161.2,16.5,T9
252,4,104.8,178.8,38.5,T7
252,5,104.8,178.8,38.5,T7
252,6,195.2,147.0,67.0,T0
252,7,195.2,147.0,67.0,T0
252,8,295.2,148.2,21.8,T1
252,9,224.8,121.8,48.2,T2
252,10,118.8,104.8,21.2,T7
252,11,224.8,121.8,48.2,T2
252,12,204.8,153.0,67.6,T4
252,13,224.8,121.8,48.2,T2
252,14,104.8,178.8,38.5,T7
252,15,215.8,117.0,47.6,T5
252,16,14.2,11.8,6.5,None
252,17,101.2,175.2,38.8,T7
252,18,95.2,181.2,38.2,T10
252,19,75.8,38.2,28.5,T3
252,20,184.8,158.8,17.7,T9
252,21,184.8,158.8,17.7,T9
252,22,344.6,121.2,31.8,T1
252,23,184.8,158.8,17.7,T9
252,24,184.8,158.8,17.7,T9
253,0,144.4,67.6,11.6,T3
253,1,186.4,158.4,18.6,T9
253,2,93.6,181.6,37.6,T10
253,3,173.6,161.6,17.0,T9
253,4,106.4,178.4,38.0,T7
253,5,106.4,178.4,38.0,T7
253,6,193.6,146.0,66.0,T0
253,7,193.6,146.0,66.0,T0
253,8,293.6,147.6,22.4,T1
253,9,226.4,122.4,47.6,T2
253,10,118.4,106.4,21.6,T7
253,11,226.4,122.4,47.6,T2
253,12,206.4,154.0,66.8,T4
253,13,226.4,122.4,47.6,T2
253,14,106.4,178.4,38.0,T7
253,15,214.4,116.0,46.8,T5
253,16,15.600000000000001,12.4,7.0,None
253,17,101.6,173.6,38.4,T7
253,18,93.6,181.6,37.6,T10
253,19,74.4,37.6,28.0,T3
253,20,186.4,158.4,18.6,T9
253,21,186.4,158.4,18.6,T9
253,22,342.8,121.6,32.4,T1
253,23,186.4,158.4,18.6,T9
253,24,186.4,158.4,18.6,T9
254,0,143.0,67.0,12.0,T3
254,1,188.0,158.0,19.5,T9
254,2,92.0,182.0,37.0,T10
254,3,172.0,162.0,17.5,T9
254,4,108.0,178.0,37.5,T7
254,5,108.0,178.0,37.5,T7
254,6,192.0,145.0,65.0,T0
254,7,192.0,145.0,65.0,T0
254,8,292.0,147.0,23.0,T1
254,9,228.0,123.0,47.0,T2
254,10,118.0,108.0,22.0,T7
254,11,228.0,123.0,47.0,T2
254,12,208.0,155.0,66.0,T4
254,13,228.0,123.0,47.0,T2
254,14,108.0,178.0,37.5,T7
254,15,213.0,115.0,46.0,T5
254,16,17.0,13.0,7.5,None
254,17,102.0,172.0,38.0,T7
254,18,92.0,182.0,37.0,T10
254,19,73.0,37.0,27.5,T3
254,20,188.0,158.0,19.5,T9
254,21,188.0,158.0,19.5,T9
254,22,341.0,122.0,33.0,T1
254,23,188.0,158.0,19.5,T9
254,24,188.0,158.0,19.5,T9
255,0,141.6,66.4,12.4,T3
255,1,189.6,157.6,20.4,T9
255,2,90.4,182.4,36.4,T10
255,3,170.4,162.4,18.0,T9
255,4,109.6,177.6,37.0,T7
255,5,109.6,177.6,37.0,T7
255,6,190.4,144.0,64.0,T0
255,7,190.4,144.0,64.0,T0
255,8,290.4,146.4,23.6,T6
255,9,229.6,123.6,46.4,T2
255,10,117.6,109.6,22.4,T7
255,11,229.6,123.6,46.4,T2
255,12,209.6,156.0,65.2,T4
255,13,229.6,123.6,46.4,T2
255,14,109.6,177.6,37.0,T7
255,15,211.6,114.0,45.2,T5
255,16,18.4,13.6,8.0,None
255,17,102.4,170.4,37.6,T7
255,18,90.4,182.4,36.4,T10
255,19,71.6,36.4,27.0,T3
255,20,189.6,157.6,20.4,T9
255,21,189.6,157.6,20.4,T9
255,22,339.2,122.4,33.6,T1
255,23,189.6,157.6,20.4,T9
255,24,189.6,157.6,20.4,T9
256,0,140.2,65.8,12.8,T3
256,1,191.2,157.2,21.3,T9
256,2,88.8,182.8,35.8,T10
256,3,168.8,162.8,18.5,T9
256,4,111.2,177.2,36.5,T7
256,5,111.2,177.2,36.5,T7
256,6,188.8,143.0,63.0,T0
256,7,188.8,143.0,63.0,T0
256,8,288.8,145.8,24.2,T6
256,9,231.2,124.2,45.8,T2
256,10,117.2,111.2,22.8,T7
256,11,231.2,124.2,45.8,T2
256,12,211.2,157.0,64.4,T4
256,13,231.2,124.2,45.8,T2
256,14,111.2,177.2,36.5,T7
256,15,210.2,113.0,44.4,T5
256,16,19.8,14.2,8.5,None
256,17,102.8,168.8,37.2,T7
256,18,88.8,182.8,35.8,T10
256,19,70.2,35.8,26.5,T3
256,20,191.2,157.2,21.3,T9
256,21,191.2,157.2,21.3,T9
256,22,337.4,122.8,34.2,T1
256,23,191.2,157.2,21.3,T9
256,24,191.2,157.2,21.3,T9
257,0,138.8,65.2,13.2,T3
257,1,192.8,156.8,22.2,T9
257,2,87.2,183.2,35.2,T10
257,3,167.2,163.2,19.0,T9
257,4,112.8,176.8,36.0,T7
257,5,112.8,176.8,36.0,T7
257,6,187.2,142.0,62.0,T0
257,7,187.2,142.0,62.0,T0
257,8,287.2,145.2,24.8,T6
257,9,232.8,124.8,45.2,T2
257,10,116.8,112.8,23.2,T7
257,11,232.8,124.8,45.2,T2
257,12,212.8,158.0,63.6,T4
257,13,232.8,124.8,45.2,T2
257,14,112.8,176.8,36.0,T7
257,15,208.8,112.0,43.6,T5
257,16,21.200000000000003,14.8,9.0,None
257,17,103.2,167.2,36.8,T7
257,18,87.2,183.2,35.2,T10
257,19,68.8,35.2,26.0,T3
257,20,192.8,156.8,22.2,T9
257,21,192.8,156.8,22.2,T9
257,22,335.6,123.2,34.8,T1
257,23,192.8,156.8,22.2,T9
257,24,192.8,156.8,22.2,T9
258,0,137.4,64.6,13.6,T3
258,1,194.4,156.4,23.1,T9
258,2,85.6,183.6,34.6,T10
258,3,165.6,163.6,19.5,T9
258,4,114.4,176.4,35.5,T7
258,5,114.4,176.4,35.5,T7
258,6,185.6,141.0,61.0,T0
258,7,185.6,141.0,61.0,T0
258,8,285.6,144.6,25.4,T6
258,9,234.4,125.4,44.6,T2
258,10,116.4,114.4,23.6,T7
258,11,234.4,125.4,44.6,T2
258,12,214.4,159.0,62.8,T4
258,13,234.4,125.4,44.6,T2
258,14,114.4,176.4,35.5,T7
258,15,207.4,111.0,42.8,T5
258,16,22.6,15.399999999999999,9.5,None
258,17,103.6,165.6,36.4,T7
258,18,85.6,183.6,34.6,T10
258,19,67.4,34.6,25.5,T3
258,20,194.4,156.4,23.1,T9
258,21,194.4,156.4,23.1,T9
258,22,333.8,123.6,35.4,T1
258,23,194.4,156.4,23.1,T9
258,24,194.4,156.4,23.1,T9
259,0,136.0,64.0,14.0,T3
259,1,196.0,156.0,24.0,T4
259,2,84.0,184.0,34.0,T10
259,3,164.0,164.0,20.0,T9
259,4,116.0,176.0,35.0,T7
259,5,116.0,176.0,35.0,T7
259,6,184.0,140.0,60.0,T0
259,7,184.0,140.0,60.0,T0
259,8,284.0,144.0,26.0,T6
259,9,236.0,126.0,44.0,T2
259,10,116.0,116.0,24.0,T7
259,11,236.0,126.0,44.0,T2
259,12,216.0,160.0,62.0,T4
259,13,236.0,126.0,44.0,T2
259,14,116.0,176.0,35.0,T7
259,15,206.0,110.0,42.0,T5
259,16,24.0,16.0,10.0,None
259,17,104.0,164.0,36.0,T7
259,18,84.0,184.0,34.0,T10
259,19,66.0,34.0,25.0,T3
259,20,196.0,156.0,24.0,T4
259,21,196.0,156.0,24.0,T4
259,22,332.0,124.0,36.0,T1
259,23,196.0,156.0,24.0,T4
259,24,196.0,156.0,24.0,T4
260,0,134.6,63.4,14.399999999999999,T3
260,1,197.6,155.6,24.9,T4
260,2,82.4,184.4,33.4,T10
260,3,162.4,164.4,20.5,T9
260,4,117.6,175.6,34.5,T7
260,5,117.6,175.6,34.5,T7
260,6,182.4,139.0,59.0,T0
260,7,182.4,139.0,59.0,T0
260,8,282.4,143.4,26.6,T6
260,9,237.6,126.6,43.4,T2
260,10,115.6,117.6,24.4,T7
260,11,237.6,126.6,43.4,T2
260,12,217.6,161.0,61.2,T4
260,13,237.6,126.6,43.4,T2
260,14,117.6,175.6,34.5,T7
260,15,204.6,109.0,41.2,T5
260,16,25.4,16.6,10.5,None
260,17,104.4,162.4,35.6,T7
260,18,82.4,184.4,33.4,T10
260,19,64.6,33.4,24.5,T3
260,20,197.6,155.6,24.9,T4
260,21,197.6,155.6,24.9,T4
260,22,330.2,124.4,36.6,T1
260,23,197.6,155.6,24.9,T4
260,24,197.6,155.6,24.9,T4
261,0,133.2,62.8,14.799999999999999,T3
261,1,199.2,155.2,25.799999999999997,T4
261,2,80.80000000000001,184.8,32.8,T10
261,3,160.8,164.8,21.0,T9
261,4,119.19999999999999,175.2,34.0,T7
261,5,119.19999999999999,175.2,34.0,T7
261,6,180.8,138.0,58.0,T0
261,7,180.8,138.0,58.0,T0
261,8,280.8,142.8,27.2,T6
261,9,239.2,127.2,42.8,T2
261,10,115.2,119.19999999999999,24.799999999999997,T7
261,11,239.2,127.2,42.8,T2
261,12,219.2,162.0,60.400000000000006,T4
261,13,239.2,127.2,42.8,T2
261,14,119.19999999999999,175.2,34.0,T7
261,15,203.2,108.0,40.400000000000006,T5
261,16,26.799999999999997,17.2,11.0,None
261,17,104.8,160.8,35.2,T7
261,18,80.80000000000001,184.8,32.8,T10
261,19,63.2,32.8,24.0,T3
261,20,199.2,155.2,25.799999999999997,T4
261,21,199.2,155.2,25.799999999999997,T4
261,22,328.4,124.8,37.2,T1
261,23,199.2,155.2,25.799999999999997,T4
261,24,199.2,155.2,25.799999999999997,T4
262,0,131.8,62.2,15.2,T3
262,1,200.8,154.8,26.699999999999996,T4
262,2,79.2,185.2,32.2,T10
262,3,159.2,165.2,21.5,T9
262,4,120.8,174.8,33.5,T7
262,5,120.8,174.8,33.5,T7
262,6,179.2,137.0,57.0,T0
262,7,179.2,137.0,57.0,T0
262,8,279.2,142.2,27.799999999999997,T6
262,9,240.8,127.8,42.2,T2
262,10,114.8,120.8,25.2,T7
262,11,240.8,127.8,42.2,T2
262,12,220.8,163.0,59.6,T4
262,13,240.8,127.8,42.2,T2
262,14,120.8,174.8,33.5,T7
262,15,201.8,107.0,39.6,T5
262,16,28.199999999999996,17.799999999999997,11.5,None
262,17,105.2,159.2,34.8,T7
262,18,79.2,185.2,32.2,T10
262,19,61.800000000000004,32.2,23.5,T3
262,20,200.8,154.8,26.699999999999996,T4
262,21,200.8,154.8,26.699999999999996,T4
262,22,326.6,125.2,37.8,T1
262,23,200.8,154.8,26.699999999999996,T4
262,24,200.8,154.8,26.699999999999996,T4
263,0,130.4,61.6,15.6,T3
263,1,202.4,154.4,27.599999999999998,T4
263,2,77.6,185.6,31.6,T10
263,3,157.6,165.6,22.0,T9
263,4,122.4,174.4,33.0,T7
263,5,122.4,174.4,33.0,T7
263,6,177.6,136.0,56.0,T0
263,7,177.6,136.0,56.0,T0
263,8,277.6,141.6,28.4,T6
263,9,242.4,128.4,41.6,T2
263,10,114.4,122.4,25.6,T7
263,11,242.4,128.4,41.6,T2
263,12,222.4,164.0,58.8,T4
263,13,242.4,128.4,41.6,T2
263,14,122.4,174.4,33.0,T7
263,15,200.4,106.0,38.8,T5
263,16,29.599999999999998,18.4,12.0,None
263,17,105.6,157.6,34.4,T7
263,18,77.6,185.6,31.6,T10
263,19,60.400000000000006,31.6,23.0,T3
263,20,202.4,154.4,27.599999999999998,T4
263,21,202.4,154.4,27.599999999999998,T4
263,22,324.8,125.6,38.4,T1
263,23,202.4,154.4,27.599999999999998,T4
263,24,202.4,154.4,27.599999999999998,T4
264,0,129.0,61.0,16.0,T3
264,1,204.0,154.0,28.5,T4
264,2,76.0,186.0,31.0,T10
264,3,156.0,166.0,22.5,T9
264,4,124.0,174.0,32.5,T7
264,5,124.0,174.0,32.5,T7
264,6,176.0,135.0,55.0,T0
264,7,176.0,135.0,55.0,T0
264,8,276.0,141.0,29.0,T6
264,9,244.0,129.0,41.0,T2
264,10,114.0,124.0,26.0,T7
264,11,244.0,129.0,41.0,T2
264,12,224.0,165.0,58.0,T4
264,13,244.0,129.0,41.0,T2
264,14,124.0,174.0,32.5,T7
264,15,199.0,105.0,38.0,T5
264,16,31.0,19.0,12.5,None
264,17,106.0,156.0,34.0,T7
264,18,76.0,186.0,31.0,T10
264,19,59.0,31.0,22.5,T3
264,20,204.0,154.0,28.5,T4
264,21,204.0,154.0,28.5,T4
264,22,323.0,126.0,39.0,T1
264,23,204.0,154.0,28.5,T4
264,24,204.0,154.0,28.5,T4
265,0,127.6,60.4,16.4,T3
265,1,205.6,153.6,29.4,T4
265,2,74.4,186.4,30.4,T10
265,3,154.4,166.4,23.0,T9
265,4,125.6,173.6,32.0,T7
265,5,125.6,173.6,32.0,T7
265,6,174.4,134.0,54.0,T0
265,7,174.4,134.0,54.0,T0
265,8,274.4,140.4,29.6,T6
265,9,245.6,129.6,40.4,T2
265,10,113.6,125.6,26.4,T7
265,11,245.6,129.6,40.4,T2
265,12,225.6,166.0,57.2,T4
265,13,245.6,129.6,40.4,T2
265,14,125.6,173.6,32.0,T7
265,15,197.6,104.0,37.2,T5
265,16,32.400000000000006,19.6,13.0,None
265,17,106.4,154.4,33.6,T7
265,18,74.4,186.4,30.4,T10
265,19,57.599999999999994,30.4,22.0,T3
265,20,205.6,153.6,29.4,T4
265,21,205.6,153.6,29.4,T4
265,22,321.2,126.4,39.6,T1
265,23,205.6,153.6,29.4,T4
265,24,205.6,153.6,29.4,T4
266,0,126.2,59.8,16.8,T3
266,1,207.2,153.2,30.3,T4
266,2,72.8,186.8,29.799999999999997,T10
266,3,152.8,166.8,23.5,T9
266,4,127.2,173.2,31.5,T9
266,5,127.2,173.2,31.5,T9
266,6,172.8,133.0,53.0,T0
266,7,172.8,133.0,53.0,T0
266,8,272.8,139.8,30.200000000000003,T6
266,9,247.2,130.2,39.8,T2
266,10,113.2,127.2,26.8,T7
266,11,247.2,130.2,39.8,T2
266,12,227.2,167.0,56.4,T4
266,13,247.2,130.2,39.8,T2
266,14,127.2,173.2,31.5,T9
266,15,196.2,103.0,36.4,T5
266,16,33.8,20.200000000000003,13.5,None
266,17,106.8,152.8,33.2,T7
266,18,72.8,186.8,29.799999999999997,T10
266,19,56.2,29.799999999999997,21.5,T3
266,20,207.2,153.2,30.3,T4
266,21,207.2,153.2,30.3,T4
266,22,319.4,126.8,40.2,T1
266,23,207.2,153.2,30.3,T4
266,24,207.2,153.2,30.3,T4
267,0,124.8,59.2,17.200000000000003,T3
267,1,208.8,152.8,31.200000000000003,T4
267,2,71.19999999999999,187.2,29.2,T10
267,3,151.2,167.2,24.0,T9
267,4,128.8,172.8,31.0,T9
267,5,128.8,172.8,31.0,T9
267,6,171.2,132.0,52.0,T0
267,7,171.2,132.0,52.0,T0
267,8,271.2,139.2,30.8,T6
267,9,248.8,130.8,39.2,T2
267,10,112.8,128.8,27.200000000000003,T7
267,11,248.8,130.8,39.2,T2
267,12,228.8,168.0,55.599999999999994,T4
267,13,248.8,130.8,39.2,T2
267,14,128.8,172.8,31.0,T9
267,15,194.8,102.0,35.599999999999994,T5
267,16,35.2,20.8,14.000000000000002,None
267,17,107.2,151.2,32.8,T7
267,18,71.19999999999999,187.2,29.2,T10
267,19,54.8,29.2,21.0,T3
267,20,208.8,152.8,31.200000000000003,T4
267,21,208.8,152.8,31.200000000000003,T4
267,22,317.6,127.2,40.8,T1
267,23,208.8,152.8,31.200000000000003,T4
267,24,208.8,152.8,31.200000000000003,T4
268,0,123.39999999999999,58.599999999999994,17.6,T3
268,1,210.4,152.4,32.1,T4
268,2,69.6,187.6,28.599999999999998,T10
268,3,149.6,167.6,24.5,T9
268,4,130.4,172.4,30.5,T9
268,5,130.4,172.4,30.5,T9
268,6,169.6,131.0,51.0,T0
268,7,169.6,131.0,51.0,T0
268,8,269.6,138.6,31.400000000000002,T6
268,9,250.4,131.4,38.599999999999994,T2
268,10,112.4,130.4,27.6,T7
268,11,250.4,131.4,38.599999999999994,T2
268,12,230.4,169.0,54.8,T4
268,13,250.4,131.4,38.599999999999994,T2
268,14,130.4,172.4,30.5,T9
268,15,193.4,101.0,34.8,T5
268,16,36.60000000000001,21.400000000000002,14.500000000000002,None
268,17,107.6,149.6,32.4,T7
268,18,69.6,187.6,28.599999999999998,T10
268,19,53.39999999999999,28.599999999999998,20.5,T3
268,20,210.4,152.4,32.1,T4
268,21,210.4,152.4,32.1,T4
268,22,315.8,127.6,41.400000000000006,T1
268,23,210.4,152.4,32.1,T4
268,24,210.4,152.4,32.1,T4
269,0,122.0,58.0,18.0,T3
269,1,212.0,152.0,33.0,T4
269,2,68.0,188.0,28.0,T10
269,3,148.0,168.0,25.0,T9
269,4,132.0,172.0,30.0,T9
269,5,132.0,172.0,30.0,T9
269,6,168.0,130.0,50.0,T0
269,7,168.0,130.0,50.0,T0
269,8,268.0,138.0,32.0,T6
269,9,252.0,132.0,38.0,T2
269,10,112.0,132.0,28.0,T7
269,11,252.0,132.0,38.0,T2
269,12,232.0,170.0,54.0,T4
269,13,252.0,132.0,38.0,T2
269,14,132.0,172.0,30.0,T9
269,15,192.0,100.0,34.0,T5
269,16,38.00000000000001,22.0,15.000000000000002,None
269,17,108.0,148.0,32.0,T7
269,18,68.0,188.0,28.0,T10
269,19,51.99999999999999,28.0,20.0,T3
269,20,212.0,152.0,33.0,T4
269,21,212.0,152.0,33.0,T4
269,22,314.0,128.0,42.0,T1
269,23,212.0,152.0,33.0,T4
269,24,212.0,152.0,33.0,T4
270,0,120.6,57.4,18.400000000000002,T3
270,1,213.60000000000002,151.6,33.900000000000006,T4
270,2,66.39999999999999,188.4,27.4,T10
270,3,146.39999999999998,168.4,25.5,T9
270,4,133.60000000000002,171.6,29.5,T9
270,5,133.60000000000002,171.6,29.5,T9
270,6,166.39999999999998,129.0,49.0,T0
270,7,166.39999999999998,129.0,49.0,T0
270,8,266.4,137.4,32.6,T6
270,9,253.60000000000002,132.6,37.4,T2
270,10,111.6,133.60000000000002,28.400000000000002,T7
270,11,253.60000000000002,132.6,37.4,T2
270,12,233.60000000000002,171.0,53.199999999999996,T4
270,13,253.60000000000002,132.6,37.4,T2
270,14,133.60000000000002,171.6,29.5,T9
270,15,190.6,99.0,33.199999999999996,T5
270,16,39.400000000000006,22.6,15.500000000000002,None
270,17,108.4,146.39999999999998,31.599999999999998,T7
270,18,66.39999999999999,188.4,27.4,T10
270,19,50.599999999999994,27.4,19.5,T3
270,20,213.60000000000002,151.6,33.900000000000006,T4
270,21,213.60000000000002,151.6,33.900000000000006,T4
270,22,312.2,128.4,42.6,T1
270,23,213.60000000000002,151.6,33.900000000000006,T4
270,24,213.60000000000002,151.6,33.900000000000006,T4
271,0,119.19999999999999,56.8,18.800000000000004,T3
271,1,215.20000000000002,151.2,34.800000000000004,T4
271,2,64.79999999999998,188.8,26.799999999999997,T10
271,3,144.79999999999998,168.8,26.000000000000004,T9
271,4,135.20000000000002,171.2,28.999999999999996,T9
271,5,135.20000000000002,171.2,28.999999999999996,T9
271,6,164.79999999999998,128.0,47.99999999999999,T0
271,7,164.79999999999998,128.0,47.99999999999999,T0
271,8,264.8,136.8,33.2,T6
271,9,255.20000000000002,133.2,36.8,T2
271,10,111.2,135.20000000000002,28.800000000000004,T7
271,11,255.20000000000002,133.2,36.8,T2
271,12,235.20000000000002,172.0,52.39999999999999,T4
271,13,255.20000000000002,133.2,36.8,T2
271,14,135.20000000000002,171.2,28.999999999999996,T9
271,15,189.2,98.0,32.39999999999999,T5
271,16,40.80000000000001,23.200000000000003,16.000000000000004,None
271,17,108.8,144.79999999999998,31.199999999999996,T7
271,18,64.79999999999998,188.8,26.799999999999997,T10
271,19,49.19999999999999,26.799999999999997,18.999999999999996,T3
271,20,215.20000000000002,151.2,34.800000000000004,T4
271,21,215.20000000000002,151.2,34.800000000000004,T4
271,22,310.4,128.8,43.2,T1
271,23,215.20000000000002,151.2,34.800000000000004,T4
271,24,215.20000000000002,151.2,34.800000000000004,T4
272,0,117.79999999999998,56.199999999999996,19.200000000000003,T3
272,1,216.8,150.8,35.7,T4
272,2,63.19999999999999,189.2,26.199999999999996,T10
272,3,143.2,169.2,26.500000000000004,T9
272,4,136.8,170.8,28.499999999999996,T9
272,5,136.8,170.8,28.499999999999996,T9
272,6,163.2,127.0,46.99999999999999,T0
272,7,163.2,127.0,46.99999999999999,T0
272,8,263.2,136.2,33.800000000000004,T6
272,9,256.8,133.8,36.199999999999996,T2
272,10,110.8,136.8,29.200000000000003,T7
272,11,256.8,133.8,36.199999999999996,T2
272,12,236.8,173.0,51.599999999999994,T4
272,13,256.8,133.8,36.199999999999996,T2
272,14,136.8,170.8,28.499999999999996,T9
272,15,187.79999999999998,97.0,31.599999999999994,T5
272,16,42.20000000000001,23.800000000000004,16.500000000000004,None
272,17,109.2,143.2,30.799999999999997,T7
272,18,63.19999999999999,189.2,26.199999999999996,T10
272,19,47.79999999999999,26.199999999999996,18.499999999999996,T3
272,20,216.8,150.8,35.7,T4
272,21,216.8,150.8,35.7,T4
272,22,308.59999999999997,129.2,43.800000000000004,T1
272,23,216.8,150.8,35.7,T4
272,24,216.8,150.8,35.7,T4
273,0,116.39999999999999,55.599999999999994,19.6,T3
273,1,218.4,150.4,36.60000000000001,T4
273,2,61.59999999999999,189.6,25.599999999999994,T10
273,3,141.6,169.6,27.000000000000004,T9
273,4,138.4,170.4,27.999999999999996,T9
273,5,138.4,170.4,27.999999999999996,T9
273,6,161.6,126.0,45.99999999999999,T0
273,7,161.6,126.0,45.99999999999999,T0
273,8,261.59999999999997,135.6,34.400000000000006,T6
273,9,258.40000000000003,134.4,35.599999999999994,T2
273,10,110.39999999999999,138.4,29.6,T7
273,11,258.40000000000003,134.4,35.599999999999994,T2
273,12,238.4,174.0,50.8,T4
273,13,258.40000000000003,134.4,35.599999999999994,T2
273,14,138.4,170.4,27.999999999999996,T9
273,15,186.39999999999998,96.0,30.799999999999994,T5
273,16,43.60000000000001,24.400000000000006,17.000000000000004,None
273,17,109.60000000000001,141.6,30.4,T7
273,18,61.59999999999999,189.6,25.599999999999994,T10
273,19,46.39999999999999,25.599999999999994,17.999999999999996,T3
273,20,218.4,150.4,36.60000000000001,T4
273,21,218.4,150.4,36.60000000000001,T4
273,22,306.8,129.6,44.400000000000006,T1
273,23,218.4,150.4,36.60000000000001,T4
273,24,218.4,150.4,36.60000000000001,T4
274,0,115.0,55.0,20.0,T3
274,1,220.0,150.0,37.5,T4
274,2,59.99999999999999,190.0,24.999999999999996,T10
274,3,140.0,170.0,27.500000000000004,T9
274,4,140.0,170.0,27.499999999999996,T9
274,5,140.0,170.0,27.499999999999996,T9
274,6,160.0,125.0,44.99999999999999,T0
274,7,160.0,125.0,44.99999999999999,T0
274,8,260.0,135.0,35.0,T2
274,9,260.0,135.0,35.0,T2
274,10,110.0,140.0,30.0,T7
274,11,260.0,135.0,35.0,T2
274,12,240.0,175.0,50.0,T4
274,13,260.0,135.0,35.0,T2
274,14,140.0,170.0,27.499999999999996,T9
274,15,185.0,95.0,29.999999999999996,T5
274,16,45.00000000000001,25.000000000000004,17.500000000000004,T3
274,17,110.0,140.0,30.0,T7
274,18,59.99999999999999,190.0,24.999999999999996,T10
274,19,44.99999999999999,24.999999999999996,17.499999999999996,T3
274,20,220.0,150.0,37.5,T4
274,21,220.0,150.0,37.5,T4
274,22,305.0,130.0,45.0,T1
274,23,220.0,150.0,37.5,T4
274,24,220.0,150.0,37.5,T4
275,0,113.6,54.4,20.400000000000002,T3
275,1,221.60000000000002,149.6,38.400000000000006,T4
275,2,58.39999999999999,190.4,24.4,T10
275,3,138.39999999999998,170.4,28.000000000000004,T9
275,4,141.60000000000002,169.6,26.999999999999996,T9
275,5,141.60000000000002,169.6,26.999999999999996,T9
275,6,158.39999999999998,124.0,43.99999999999999,T0
275,7,158.39999999999998,124.0,43.99999999999999,T0
275,8,258.4,134.4,35.6,T2
275,9,261.6,135.6,34.4,T6
275,10,109.6,141.60000000000002,30.400000000000002,T7
275,11,261.6,135.6,34.4,T6
275,12,241.60000000000002,176.0,49.199999999999996,T4
275,13,261.6,135.6,34.4,T6
275,14,141.60000000000002,169.6,26.999999999999996,T9
275,15,183.6,94.0,29.199999999999996,T5
275,16,46.400000000000006,25.6,18.000000000000004,T3
275,17,110.4,138.39999999999998,29.599999999999998,T7
275,18,58.39999999999999,190.4,24.4,T10
275,19,43.599999999999994,24.4,16.999999999999996,None
275,20,221.60000000000002,149.6,38.400000000000006,T4
275,21,221.60000000000002,149.6,38.400000000000006,T4
275,22,303.2,130.4,45.6,T1
275,23,221.60000000000002,149.6,38.400000000000006,T4
275,24,221.60000000000002,149.6,38.400000000000006,T4
276,0,112.19999999999999,53.8,20.800000000000004,T3
276,1,223.20000000000002,149.2,39.30000000000001,T4
276,2,56.79999999999999,190.8,23.799999999999997,T10
276,3,136.79999999999998,170.8,28.500000000000004,T9
276,4,143.20000000000002,169.2,26.499999999999996,T9
276,5,143.20000000000002,169.2,26.499999999999996,T9
276,6,156.79999999999998,123.0,42.99999999999999,T0
276,7,156.79999999999998,123.0,42.99999999999999,T0
276,8,256.8,133.8,36.2,T2
276,9,263.2,136.2,33.8,T6
276,10,109.2,143.20000000000002,30.800000000000004,T7
276,11,263.2,136.2,33.8,T6
276,12,243.20000000000002,177.0,48.39999999999999,T4
276,13,263.2,136.2,33.8,T6
276,14,143.20000000000002,169.2,26.499999999999996,T9
276,15,182.2,93.0,28.399999999999995,T5
276,16,47.80000000000001,26.200000000000003,18.500000000000004,T3
276,17,110.8,136.79999999999998,29.199999999999996,T7
276,18,56.79999999999999,190.8,23.799999999999997,T10
276,19,42.19999999999999,23.799999999999997,16.499999999999996,None
276,20,223.20000000000002,149.2,39.30000000000001,T4
276,21,223.20000000000002,149.2,39.30000000000001,T4
276,22,301.4,130.8,46.2,T1
276,23,223.20000000000002,149.2,39.30000000000001,T4
276,24,223.20000000000002,149.2,39.30000000000001,T4
277,0,110.79999999999998,53.199999999999996,21.200000000000003,T3
277,1,224.8,148.8,40.2,T4
277,2,55.19999999999999,191.2,23.199999999999996,T10
