timestamp_min,tower_id,tower_x,tower_y,tower_z,move_pw,idle_pw,mesh_pw,truck_pw,total_pw,volt,batt_pct,current_A,ah_step,energy_wh,conn_trucks,conn_towers,T0_x,T0_y,T0_z,T0_dist2D_tower,T0_conn,T1_x,T1_y,T1_z,T1_dist2D_tower,T1_conn,T2_x,T2_y,T2_z,T2_dist2D_tower,T2_conn,T3_x,T3_y,T3_z,T3_dist2D_tower,T3_conn,T4_x,T4_y,T4_z,T4_dist2D_tower,T4_conn,T5_x,T5_y,T5_z,T5_dist2D_tower,T5_conn,T6_x,T6_y,T6_z,T6_dist2D_tower,T6_conn,T7_x,T7_y,T7_z,T7_dist2D_tower,T7_conn,T8_x,T8_y,T8_z,T8_dist2D_tower,T8_conn,T9_x,T9_y,T9_z,T9_dist2D_tower,T9_conn,T10_x,T10_y,T10_z,T10_dist2D_tower,T10_conn,T11_x,T11_y,T11_z,T11_dist2D_tower,T11_conn,T12_x,T12_y,T12_z,T12_dist2D_tower,T12_conn,T13_x,T13_y,T13_z,T13_dist2D_tower,T13_conn,T14_x,T14_y,T14_z,T14_dist2D_tower,T14_conn,T15_x,T15_y,T15_z,T15_dist2D_tower,T15_conn,T16_x,T16_y,T16_z,T16_dist2D_tower,T16_conn,T17_x,T17_y,T17_z,T17_dist2D_tower,T17_conn,T18_x,T18_y,T18_z,T18_dist2D_tower,T18_conn,T19_x,T19_y,T19_z,T19_dist2D_tower,T19_conn,T20_x,T20_y,T20_z,T20_dist2D_tower,T20_conn,T21_x,T21_y,T21_z,T21_dist2D_tower,T21_conn,T22_x,T22_y,T22_z,T22_dist2D_tower,T22_conn,T23_x,T23_y,T23_z,T23_dist2D_tower,T23_conn,T24_x,T24_y,T24_z,T24_dist2D_tower,T24_conn,T25_x,T25_y,T25_z,T25_dist2D_tower,T25_conn,T26_x,T26_y,T26_z,T26_dist2D_tower,T26_conn,T27_x,T27_y,T27_z,T27_dist2D_tower,T27_conn,T28_x,T28_y,T28_z,T28_dist2D_tower,T28_conn,T29_x,T29_y,T29_z,T29_dist2D_tower,T29_conn
6.7,0,-83.85,441.92,-16.51,4,3,124.304,1102.164,1233.468,25.749,83.21,47.9044,0.013307,330.7762,T3;T6;T8;T9;T11;T13;T15;T16;T20;T25;T28;T29,1;2,-250.0,250.0,-112.92,253.85,1,600.0,73.22,-34.59,776.91,None,-150.0,250.0,-27.27,203.0,1,-73.24,436.62,-15.63,11.86,0,600.0,-26.56,-85.5,828.93,None,500.0,-100.0,-109.43,796.59,None,98.97,250.0,12.13,265.06,0,500.0,-100.0,-109.43,796.59,None,100.0,250.0,12.25,265.77,0,-46.48,423.24,-13.42,41.78,0,150.0,-52.73,-48.26,547.14,None,100.0,650.0,-125.34,277.66,0,-528.87,450.0,-38.82,445.1,None,161.63,322.87,6.57,272.82,0,-207.86,97.38,-55.55,366.18,1,180.0,340.0,16.4,282.85,0,-39.96,470.09,-25.5,52.15,0,650.0,300.0,7.92,747.44,None,600.0,229.88,15.64,715.97,None,-293.89,250.0,-153.84,284.52,1,199.48,198.43,27.15,373.58,0,-219.85,250.0,-78.77,235.23,1,150.0,159.84,20.33,366.41,1,500.0,250.0,22.28,614.58,None,340.0,250.0,25.16,465.27,None,180.0,250.0,20.97,326.27,0,600.0,440.01,9.95,683.85,None,-350.0,350.0,-146.86,281.58,1,150.0,478.3,-33.81,236.66,0,70.21,250.0,8.75,246.1,0
6.717,0,-85.63,442.82,-16.66,4,3,125.377,1366.221,1498.599,25.745,83.11,58.2101,0.016169,330.3599,T3;T6;T8;T9;T11;T13;T15;T16;T20;T22;T25;T28;T29,1;2,-271.94,250.0,-133.38,268.12,1,600.0,46.44,-48.11,791.96,None,-120.69,250.0,-20.86,195.98,1,-46.48,423.24,-13.42,43.77,0,600.0,-53.12,-99.45,846.19,None,527.24,-100.0,-121.99,818.7,None,100.0,250.0,12.25,267.65,0,527.24,-100.0,-121.99,818.7,None,100.0,220.19,15.66,289.86,0,-19.72,409.86,-11.2,73.69,0,150.0,-79.09,-62.58,572.63,None,71.68,650.0,-115.43,260.14,0,-550.0,450.0,-36.45,464.43,None,173.25,295.74,11.94,297.74,0,-200.0,100.0,-55.95,361.39,1,180.0,320.0,16.91,292.65,0,-50.0,450.0,-22.77,36.35,0,620.1,300.0,10.32,720.03,None,600.0,250.0,17.42,712.23,None,-300.0,250.0,-159.54,288.33,1,200.0,200.0,27.07,374.89,0,-239.71,250.0,-101.26,246.81,1,150.0,189.77,22.49,345.77,0,529.96,250.0,20.82,645.09,None,310.0,250.0,25.27,440.12,None,200.0,250.0,24.01,344.62,0,600.0,410.01,9.52,686.41,None,-329.45,329.45,-154.28,268.88,1,150.0,506.6,-43.77,244.11,0,40.41,250.0,5.24,230.36,0
6.733,0,-87.41,443.71,-16.81,4,3,126.458,1231.604,1365.062,25.74,83.01,53.0329,0.014731,329.9807,T3;T6;T9;T11;T13;T15;T16;T20;T22;T25;T28,1;2,-293.89,250.0,-153.84,283.11,1,600.0,19.66,-61.63,807.69,None,-91.39,250.0,-14.45,193.75,1,-19.72,409.86,-11.2,75.68,0,600.0,-79.68,-113.39,863.99,None,550.0,-100.0,-132.48,837.8,None,120.0,250.0,15.33,283.8,0,550.0,-100.0,-132.48,837.8,None,100.0,200.0,17.97,307.44,1,0.0,400.0,-9.57,97.73,0,150.0,-100.0,-73.93,593.28,None,43.36,650.0,-105.53,244.25,0,-550.0,470.0,-30.25,463.33,None,180.0,280.0,15.05,313.55,0,-200.0,130.0,-56.01,333.3,1,190.0,310.0,18.21,307.96,0,-79.86,450.0,-19.83,9.84,0,600.0,300.0,11.93,702.28,None,570.04,250.0,18.88,685.39,None,-300.0,279.83,-162.75,268.42,1,200.0,229.94,25.24,358.19,0,-250.0,250.0,-112.92,252.9,1,150.0,200.0,23.23,340.23,0,559.93,250.0,19.37,675.7,None,300.0,250.0,25.31,433.14,None,230.0,250.0,24.4,371.85,0,600.0,400.0,9.38,688.8,None,-308.89,308.89,-161.71,259.28,1,150.0,534.9,-53.72,254.33,0,10.62,250.0,1.74,217.1,1
6.75,0,-89.2,444.6,-16.95,4,3,127.545,1107.272,1241.817,25.736,82.93,48.2528,0.013404,329.6358,T3;T6;T9;T11;T13;T15;T16;T20;T22;T28,1;2,-300.0,250.0,-159.54,286.89,1,600.0,0.0,-71.55,820.16,None,-62.08,250.0,-8.03,196.48,1,0.0,400.0,-9.57,99.73,0,600.0,-100.0,-124.06,878.4,None,579.58,-100.0,-127.5,862.47,None,149.94,250.0,17.16,308.31,0,579.58,-100.0,-127.5,862.47,None,84.55,174.28,18.23,321.34,1,21.02,378.98,-5.51,128.27,0,150.0,-126.07,-88.77,618.78,None,15.05,650.0,-95.62,230.34,0,-550.0,490.0,-28.33,463.03,None,200.0,280.0,19.69,332.76,0,-200.0,160.0,-56.08,305.41,1,199.48,281.57,19.61,331.53,0,-100.0,450.0,-17.85,12.08,0,600.0,270.18,15.21,710.93,None,540.07,250.0,20.33,658.67,None,-300.0,300.0,-164.92,255.63,1,200.0,250.0,24.01,348.58,0,-271.94,250.0,-133.38,266.95,1,179.91,200.0,25.53,363.66,0,589.89,250.0,17.91,706.42,None,270.0,250.0,24.92,408.53,None,259.99,250.0,24.79,399.76,None,600.0,370.0,9.23,693.22,None,-300.0,300.0,-164.92,255.63,1,150.0,550.0,-59.04,261.39,0,-19.18,250.0,-1.76,206.81,1
6.767,0,-90.98,445.49,-17.1,4,3,128.64,1210.236,1345.876,25.732,82.83,52.3041,0.014529,329.2619,T3;T6;T9;T11;T13;T15;T16;T20;T22;T28,1;2,-300.0,279.83,-162.75,266.71,1,600.0,-26.56,-85.5,836.83,None,-50.0,250.0,-5.39,199.74,1,21.02,378.98,-5.51,130.26,0,570.42,-100.0,-129.04,857.33,None,600.0,-100.0,-124.06,880.35,None,150.0,250.0,17.17,310.31,0,600.0,-100.0,-124.06,880.35,None,80.0,166.7,18.31,327.05,1,42.04,357.96,-1.45,159.23,0,150.0,-152.15,-103.61,644.39,None,0.0,650.0,-90.36,223.83,0,-550.0,470.0,-30.25,459.67,None,200.0,250.31,23.97,350.38,0,-200.0,190.0,-56.15,277.78,1,200.0,280.0,19.69,334.75,0,-100.0,480.0,-18.13,35.67,0,600.0,250.0,17.42,718.1,None,510.11,250.0,21.79,632.08,None,-320.55,320.55,-157.5,261.37,1,230.0,250.0,24.4,375.83,0,-293.89,250.0,-153.84,281.76,1,180.0,200.0,25.54,365.65,0,600.0,250.0,17.42,718.1,None,240.01,250.0,24.53,384.41,None,289.99,250.0,25.18,428.2,None,600.0,350.0,9.13,697.55,None,-300.0,270.17,-161.71,272.81,1,150.0,576.42,-73.24,274.25,0,-48.97,250.0,-5.27,199.95,1
6.783,0,-92.77,446.38,-17.25,4,3,129.742,997.597,1134.339,25.727,82.75,44.0905,0.012247,328.9468,T3;T6;T9;T11;T13;T15;T16;T24;T28,1;2,-300.0,300.0,-164.92,253.72,1,600.0,-53.12,-99.45,854.07,None,-20.21,250.0,-1.88,209.36,1,42.04,357.96,-1.45,161.21,0,550.0,-100.0,-132.48,843.61,None,600.0,-73.44,-110.11,866.11,None,171.19,271.19,15.67,316.8,0,600.0,-73.44,-110.11,866.11,None,80.0,160.0,18.44,334.46,1,50.0,350.0,0.09,172.26,0,150.0,-178.22,-118.44,670.12,None,-19.28,669.28,-77.85,234.7,0,-550.0,450.0,-36.45,457.25,None,200.0,250.0,24.01,352.53,0,-200.0,220.0,-56.21,250.5,1,180.0,280.0,15.05,319.51,0,-100.0,500.0,-18.31,54.1,0,600.0,220.12,14.78,728.78,None,500.0,250.0,22.28,624.45,None,-341.11,341.11,-150.07,269.73,1,259.99,250.0,24.79,403.74,None,-300.0,250.0,-159.54,285.5,1,200.0,200.0,27.07,382.64,None,600.0,279.82,14.15,712.51,None,210.01,250.0,24.14,360.89,0,300.0,250.0,25.31,439.13,None,629.95,350.0,7.49,729.12,None,-300.0,250.0,-159.54,285.5,1,150.0,602.85,-87.45,288.82,0,-50.0,250.0,-5.39,200.99,1
6.8,0,-94.55,447.28,-17.4,4,3,130.735,1309.436,1447.171,25.724,82.65,56.2578,0.015627,328.5448,T3;T6;T9;T11;T13;T15;T16;T22;T24;T28,1;2,-300.0,320.0,-165.3,241.68,1,600.0,-79.68,-113.39,871.83,None,9.59,250.0,1.62,223.08,1,50.0,350.0,0.09,174.23,0,529.18,-120.82,-138.22,843.67,None,600.0,-46.88,-96.17,852.4,None,180.0,280.0,15.05,321.49,0,600.0,-46.88,-96.17,852.4,None,80.0,166.7,18.31,330.44,1,71.04,328.96,3.91,203.52,0,150.0,-200.0,-130.84,691.93,None,-38.56,688.56,-65.34,247.7,0,-520.19,450.0,-39.8,425.65,1,230.0,250.0,24.4,379.8,0,-200.0,250.0,-56.28,223.69,1,158.81,258.81,16.55,315.77,0,-100.0,520.0,-18.48,72.93,0,600.0,200.0,12.99,737.26,None,470.01,250.0,23.07,598.04,None,-350.0,350.0,-146.86,273.34,1,289.99,250.0,25.18,432.19,None,-300.0,279.83,-162.75,265.04,1,200.0,229.94,25.24,366.05,0,600.0,300.0,11.93,709.99,None,200.0,250.0,24.01,354.51,0,330.0,250.0,25.19,468.15,None,650.0,350.0,6.39,750.88,None,-278.06,250.0,-139.08,269.43,1,150.0,629.27,-101.66,304.84,0,-79.31,250.0,-11.8,197.86,1
6.817,0,-96.33,448.17,-17.55,4,3,131.571,1144.534,1283.105,25.719,82.56,49.8886,0.013858,328.1884,T2;T3;T6;T9;T11;T15;T16;T22;T24;T28,1;2,-300.0,340.0,-163.58,230.61,1,600.0,-100.0,-124.06,886.21,None,39.38,250.0,5.12,240.19,0,71.04,328.96,3.91,205.49,0,508.36,-141.64,-143.96,844.71,None,600.0,-20.32,-82.22,839.26,None,168.37,307.13,9.68,299.94,0,600.0,-20.32,-82.22,839.26,None,95.45,192.42,18.04,319.67,1,92.08,307.92,7.72,234.88,0,122.07,-200.0,-141.78,683.97,None,-50.0,700.0,-57.92,256.06,0,-490.38,450.0,-43.15,394.05,1,259.99,250.0,24.79,407.73,None,-200.0,250.0,-56.28,223.64,1,150.0,250.0,17.17,316.15,0,-100.0,500.0,-18.31,51.96,0,600.0,171.6,3.32,749.25,None,440.02,250.0,23.87,571.79,None,-350.0,371.36,-125.8,265.04,1,300.0,250.0,25.31,443.12,None,-300.0,300.0,-164.92,251.86,1,200.0,250.0,24.01,356.49,0,600.0,329.95,10.25,706.3,None,200.0,279.69,19.73,340.88,0,360.0,250.0,25.08,497.5,None,650.0,320.01,7.31,757.26,None,-256.11,250.0,-118.62,254.56,1,150.0,650.0,-112.81,318.46,0,-108.61,250.0,-18.21,198.55,1
6.833,0,-98.12,449.06,-17.69,4,3,132.414,932.049,1071.463,25.715,82.49,41.6663,0.011574,327.8908,T2;T3;T6;T9;T11;T15;T16;T24;T28,1;2,-300.0,320.0,-165.3,239.61,1,628.53,-100.0,-133.34,910.76,None,69.18,250.0,8.63,260.02,0,92.08,307.92,7.72,236.85,0,500.0,-150.0,-146.26,846.53,None,600.0,0.0,-71.55,830.07,None,156.75,334.26,4.31,279.53,0,600.0,0.0,-71.55,830.07,None,100.0,200.0,17.97,318.25,1,100.0,300.0,9.16,247.93,0,100.0,-200.0,-150.42,678.62,None,-50.0,718.94,-34.66,274.14,0,-460.56,450.0,-46.5,362.45,1,289.99,250.0,25.18,436.18,None,-174.05,250.0,-41.22,213.05,1,120.06,250.0,15.33,295.34,0,-100.0,470.0,-18.03,21.03,0,600.0,143.2,-6.35,762.18,None,410.03,250.0,24.66,545.75,None,-350.0,392.73,-104.73,258.1,1,330.0,250.0,25.19,472.13,None,-320.55,320.55,-157.5,256.89,1,230.0,250.0,24.4,383.78,None,600.0,350.0,9.13,705.11,None,200.0,280.0,19.69,342.72,0,390.0,250.0,24.96,527.15,None,650.0,300.0,7.92,762.82,None,-250.0,250.0,-112.92,250.38,1,120.9,650.0,-120.1,297.23,0,-137.92,250.0,-24.63,203.0,1
6.85,0,-99.9,449.95,-17.84,4,3,133.266,1077.425,1217.691,25.712,82.4,47.3589,0.013155,327.5525,T2;T3;T6;T8;T9;T11;T15;T16;T24;T28,1;2,-300.0,300.0,-164.92,250.05,1,650.0,-100.0,-140.33,929.95,None,98.97,250.0,12.13,282.01,0,100.0,300.0,9.16,249.89,0,500.0,-170.0,-136.28,862.68,None,600.0,26.78,-58.03,817.89,None,150.0,350.0,1.2,269.15,0,600.0,26.78,-58.03,817.89,None,100.0,229.81,14.56,297.36,0,121.08,278.92,12.53,279.43,0,79.31,-220.69,-157.02,694.18,None,-50.0,720.0,-33.36,274.62,0,-430.75,450.0,-49.85,330.85,1,300.0,250.0,25.31,447.1,None,-150.0,250.0,-27.27,206.13,1,120.0,250.0,15.33,297.22,0,-100.0,450.0,-17.85,0.11,0,600.0,114.81,-16.03,776.01,None,400.0,250.0,24.92,538.41,None,-350.0,400.0,-97.56,255.04,1,360.0,250.0,25.08,501.49,None,-341.11,341.11,-150.07,264.63,1,259.99,250.0,24.79,411.71,None,629.95,350.0,7.49,736.67,None,190.52,308.43,18.29,323.07,0,400.0,250.0,24.92,538.41,None,650.0,320.0,8.15,761.08,None,-230.15,250.0,-90.43,238.63,1,100.0,650.0,-125.34,282.81,0,-150.0,250.0,-27.27,206.13,1
6.867,0,-100.0,450.0,-17.85,4,3,134.172,1120.29,1261.462,25.708,82.32,49.0686,0.01363,327.2021,T2;T3;T6;T8;T9;T11;T15;T16;T24;T28,1;2,-320.55,320.55,-157.5,255.73,1,678.11,-100.0,-129.86,952.87,None,100.0,250.0,12.25,282.84,0,121.08,278.92,12.53,279.54,0,500.0,-190.0,-132.4,877.27,None,600.0,53.56,-44.51,804.46,None,150.0,379.1,-6.09,259.86,0,600.0,53.56,-44.51,804.46,None,100.0,250.0,12.25,282.84,0,142.16,257.84,15.91,309.13,0,58.61,-241.39,-163.62,709.35,None,-50.0,740.0,-25.64,294.28,0,-400.94,450.0,-53.2,300.94,1,330.0,250.0,25.19,474.24,None,-120.69,250.0,-20.86,201.07,1,100.0,250.0,12.25,282.84,0,-73.24,436.62,-15.63,29.92,0,600.0,100.0,-21.07,782.62,None,370.0,250.0,25.04,510.78,None,-379.84,400.0,-94.51,284.28,1,390.0,250.0,24.96,529.24,None,-350.0,350.0,-146.86,269.26,1,289.99,250.0,25.18,438.29,None,650.0,350.0,6.39,756.64,None,190.0,310.0,18.21,322.02,0,429.99,250.0,24.13,566.47,None,650.0,300.0,7.92,764.85,None,-210.29,250.0,-67.94,228.4,1,79.66,670.34,-133.87,284.3,0,-175.95,250.0,-42.33,213.94,1
6.883,0,-98.01,450.0,-18.05,4,3,136.503,1092.791,1236.294,25.704,82.23,48.097,0.01336,326.8587,T2;T3;T6;T8;T9;T11;T15;T16;T24;T28,1;2,-341.11,341.11,-150.07,266.37,1,700.0,-100.0,-121.7,969.18,None,120.0,250.0,15.33,295.85,0,142.16,257.84,15.91,307.58,0,500.0,-170.0,-136.28,861.4,None,600.0,80.34,-30.99,789.85,None,150.0,408.2,-13.38,251.51,0,600.0,80.34,-30.99,789.85,None,70.21,250.0,8.75,261.34,0,150.0,250.0,17.17,318.6,0,50.0,-250.0,-166.36,715.48,None,-50.0,720.0,-33.36,274.24,0,-371.13,450.0,-56.55,273.12,1,360.0,250.0,25.08,499.77,None,-91.39,250.0,-14.45,200.11,1,70.21,250.0,8.75,261.34,0,-46.48,423.24,-13.42,58.06,0,600.0,73.22,-34.59,793.21,None,340.0,250.0,25.16,481.51,None,-409.69,400.0,-91.45,315.66,1,400.0,250.0,24.92,536.67,None,-379.89,350.0,-149.43,299.09,1,300.0,250.0,25.31,445.43,None,650.0,370.0,6.07,752.28,None,180.0,320.0,16.91,306.9,0,459.98,250.0,23.34,592.75,None,620.1,300.0,10.32,733.6,None,-200.0,250.0,-56.28,224.5,1,59.33,690.67,-142.4,287.54,0,-200.0,250.0,-56.28,224.5,1
6.9,0,-96.02,450.0,-18.24,4,3,138.915,1039.526,1185.441,25.7,82.15,46.1256,0.012813,326.5294,T2;T3;T6;T8;T9;T11;T15;T16;T24;T28,1;2,-350.0,350.0,-146.86,272.96,1,720.26,-120.26,-112.82,995.75,None,149.94,250.0,17.16,317.01,0,150.0,250.0,17.17,317.06,0,500.0,-150.0,-146.26,845.72,None,600.0,100.0,-21.07,779.07,None,150.0,437.3,-20.67,246.35,0,600.0,100.0,-21.07,779.07,None,40.41,250.0,5.24,242.1,0,120.06,250.0,15.33,294.43,0,70.83,-270.83,-172.03,739.89,None,-50.0,701.06,-56.62,255.24,0,-350.0,450.0,-58.92,253.98,1,390.0,250.0,24.96,525.56,None,-62.08,250.0,-8.03,202.86,1,40.41,250.0,5.24,242.1,0,-19.72,409.86,-11.2,86.21,0,600.0,46.44,-48.11,804.55,None,310.0,250.0,25.27,452.61,None,-439.53,400.0,-88.4,347.13,1,429.99,250.0,24.13,562.75,None,-409.78,350.0,-151.99,329.31,1,330.0,250.0,25.19,470.63,None,650.0,350.0,6.39,752.69,None,180.0,340.0,16.4,297.13,0,489.97,250.0,22.54,619.18,None,600.0,300.0,11.93,712.0,None,-174.05,250.0,-41.22,214.68,1,50.0,700.0,-146.31,289.52,0,-219.85,250.0,-78.77,235.23,1
6.917,0,-94.03,450.0,-18.44,4,3,141.408,875.233,1023.641,25.697,82.07,39.8357,0.011065,326.2451,T2;T3;T6;T9;T11;T16;T24;T28,1;2,-350.0,371.36,-125.8,267.78,1,740.53,-140.53,-103.94,1022.35,None,150.0,250.0,17.17,315.52,0,120.06,250.0,15.33,292.97,0,520.82,-129.18,-140.52,844.68,None,600.0,128.4,-11.4,764.92,None,150.0,450.0,-23.85,244.03,0,600.0,128.4,-11.4,764.92,None,10.62,250.0,1.74,225.72,1,120.0,250.0,15.33,292.93,0,91.66,-291.66,-177.7,764.55,None,-50.0,700.0,-57.92,253.85,0,-321.63,440.54,-56.47,227.8,1,400.0,250.0,24.92,532.98,None,-50.0,250.0,-5.39,204.79,1,10.62,250.0,1.74,225.72,1,0.0,400.0,-9.57,106.5,0,600.0,19.66,-61.63,816.62,None,300.0,250.0,25.31,441.88,None,-469.38,400.0,-85.34,378.66,1,459.98,250.0,23.34,589.0,None,-439.67,350.0,-154.56,359.82,1,360.0,250.0,25.08,496.13,None,679.94,350.0,4.51,780.4,None,180.0,320.0,16.91,303.3,0,500.0,250.0,22.28,626.79,None,600.0,270.18,15.21,716.95,None,-150.0,250.0,-27.27,207.68,1,50.0,720.0,-141.85,306.01,0,-239.71,250.0,-101.26,247.43,1
6.933,0,-92.04,450.0,-18.63,4,3,143.983,950.206,1101.189,25.693,82.0,42.8589,0.011905,325.9392,T2;T3;T6;T9;T11;T16;T24;T28,1;2,-350.0,392.73,-104.73,264.24,1,750.0,-150.0,-99.79,1033.94,None,179.76,250.0,20.94,337.45,0,120.0,250.0,15.33,291.48,0,541.64,-108.36,-134.79,844.58,None,600.0,156.8,-1.72,751.59,None,150.0,478.3,-33.81,243.69,0,600.0,156.8,-1.72,751.59,None,-19.18,250.0,-1.76,212.86,1,100.0,250.0,12.25,277.27,0,100.0,-300.0,-179.97,774.2,None,-29.1,720.9,-63.02,278.12,0,-293.27,431.09,-54.02,202.12,1,429.99,250.0,24.13,559.03,None,-20.21,250.0,-1.88,212.51,1,-19.18,250.0,-1.76,212.86,1,21.02,378.98,-5.51,133.51,0,600.0,0.0,-71.55,825.48,None,270.0,250.0,24.92,413.61,None,-499.22,400.0,-82.29,410.24,1,489.97,250.0,22.54,615.41,None,-450.0,350.0,-155.45,371.67,1,390.0,250.0,24.96,521.88,None,700.0,350.0,3.25,798.33,None,190.0,310.0,18.21,314.87,0,529.96,250.0,20.82,653.37,None,600.0,250.0,17.42,720.36,None,-120.69,250.0,-20.86,202.04,1,50.0,740.0,-139.31,322.92,0,-250.0,250.0,-112.92,254.86,1
6.95,0,-90.05,450.0,-18.83,4,3,146.641,991.685,1145.326,25.69,81.92,44.5828,0.012384,325.621,T2;T3;T6;T9;T11;T12;T16;T24;T28,1;2,-350.0,400.0,-97.56,264.72,1,750.0,-170.0,-89.17,1044.07,None,180.0,250.0,20.97,336.04,0,100.0,250.0,12.25,275.9,0,550.0,-100.0,-132.48,843.9,None,600.0,185.19,7.95,739.11,None,150.0,506.6,-43.77,246.63,0,600.0,185.19,7.95,739.11,None,-48.97,250.0,-5.27,204.17,1,70.21,250.0,8.75,256.28,0,127.45,-310.98,-185.07,791.45,None,-8.19,741.81,-68.12,303.07,0,-264.9,421.63,-51.57,177.14,0,459.98,250.0,23.34,585.26,None,9.59,250.0,1.62,223.44,1,-48.97,250.0,-5.27,204.17,1,42.04,357.96,-1.45,160.99,0,600.0,-26.56,-85.5,838.62,None,240.01,250.0,24.53,385.92,None,-500.0,400.0,-82.21,412.99,1,500.0,250.0,22.28,623.02,None,-463.41,323.18,-156.41,394.31,1,400.0,250.0,24.92,529.29,None,729.99,350.0,2.32,826.11,None,199.48,281.57,19.61,334.95,0,559.93,250.0,19.37,680.05,None,600.0,220.12,14.78,727.33,None,-91.39,250.0,-14.45,200.0,1,50.0,720.0,-141.85,304.16,0,-271.94,250.0,-133.38,270.34,1
6.967,0,-88.06,450.0,-19.02,4,3,149.382,1296.149,1452.531,25.686,81.82,56.5489,0.015708,325.2176,T2;T3;T6;T9;T11;T12;T14;T16;T18;T24;T28,1;2,-323.26,386.63,-95.08,243.59,1,750.0,-190.0,-85.71,1054.49,None,200.0,250.0,24.01,350.68,0,100.0,220.19,15.66,296.95,0,579.58,-100.0,-127.5,865.01,None,600.0,200.0,12.99,732.07,None,150.0,534.9,-53.72,252.74,0,600.0,200.0,12.99,732.07,None,-50.0,250.0,-5.39,203.59,1,40.41,250.0,5.24,237.71,0,150.0,-320.0,-189.25,805.96,None,0.0,750.0,-70.12,312.66,0,-236.54,412.18,-49.12,153.22,0,489.97,250.0,22.54,611.65,None,39.38,250.0,5.12,237.15,0,-50.0,250.0,-5.39,203.59,1,50.0,350.0,0.09,170.47,0,600.0,-53.12,-99.45,852.38,None,210.01,250.0,24.14,358.95,0,-500.0,420.0,-65.39,413.03,1,529.96,250.0,20.82,649.58,None,-476.82,296.36,-157.37,418.02,1,429.99,250.0,24.13,555.31,None,750.0,350.0,1.69,844.0,None,200.0,280.0,19.69,334.48,0,589.89,250.0,17.91,706.84,None,600.0,200.0,12.99,732.07,None,-62.08,250.0,-8.03,201.68,1,50.0,700.0,-146.31,285.59,0,-293.89,250.0,-153.84,286.99,1
6.983,0,-86.07,450.0,-19.22,4,3,152.207,1383.448,1542.655,25.682,81.71,60.0682,0.016686,324.789,T2;T3;T6;T9;T11;T12;T14;T16;T18;T24;T28,1;2,-296.52,373.26,-92.61,224.01,1,750.0,-170.0,-89.17,1040.87,None,230.0,250.0,24.4,374.03,0,100.0,200.0,17.97,311.64,0,600.0,-100.0,-124.06,879.31,None,600.0,229.88,15.64,720.51,None,150.0,550.0,-59.04,256.37,0,600.0,229.88,15.64,720.51,None,-79.31,250.0,-11.8,200.11,1,10.62,250.0,1.74,222.14,0,150.0,-340.0,-191.47,824.52,None,26.71,763.35,-73.0,333.03,0,-208.17,402.72,-46.67,130.94,0,500.0,250.0,22.28,619.25,None,69.18,250.0,8.63,253.18,0,-79.31,250.0,-11.8,200.11,1,71.04,328.96,3.91,198.33,0,600.0,-79.68,-113.39,866.75,None,200.0,250.0,24.01,349.05,0,-500.0,440.0,-58.32,414.05,1,559.93,250.0,19.37,676.25,None,-490.23,269.54,-158.33,442.62,1,459.98,250.0,23.34,581.52,None,750.0,320.01,2.6,846.11,None,200.0,250.31,23.97,348.87,0,600.0,250.0,17.42,714.62,None,600.0,171.6,3.32,740.4,None,-50.0,250.0,-5.39,203.23,1,70.34,679.66,-137.78,277.86,0,-300.0,250.0,-159.54,292.86,1
7.0,0,-84.08,450.0,-19.42,4,3,155.116,1139.876,1301.992,25.677,81.62,50.7068,0.014085,324.4274,T3;T6;T11;T12;T14;T16;T18;T24;T28,1;2,-269.78,359.89,-90.13,206.41,1,750.0,-150.0,-99.79,1027.46,None,259.99,250.0,24.79,397.98,None,110.0,190.0,19.73,324.45,0,600.0,-73.44,-110.11,861.36,None,600.0,250.0,17.42,712.71,None,150.0,576.42,-73.24,266.04,0,600.0,250.0,17.42,712.71,None,-108.61,250.0,-18.21,201.5,1,-19.18,250.0,-1.76,210.27,1,150.0,-320.0,-189.25,804.79,None,53.42,776.71,-75.88,354.46,0,-200.0,400.0,-45.96,126.25,0,529.96,250.0,20.82,645.79,None,98.97,250.0,12.13,271.12,0,-108.61,250.0,-18.21,201.5,1,92.08,307.92,7.72,226.32,0,600.0,-100.0,-124.06,877.76,None,200.0,279.69,19.73,331.22,0,-500.0,420.0,-65.39,417.0,1,589.89,250.0,17.91,703.02,None,-500.0,250.0,-159.03,461.51,1,489.97,250.0,22.54,607.89,None,750.0,290.03,3.5,849.28,None,200.0,250.0,24.01,347.42,0,600.0,279.82,14.15,704.93,None,600.0,143.2,-6.35,749.72,None,-20.21,250.0,-1.88,209.95,1,90.67,659.33,-129.25,272.68,0,-300.0,222.09,-148.54,313.95,1
