timestamp_min,tower_id,tower_x,tower_y,tower_z,move_pw,idle_pw,mesh_pw,truck_pw,total_pw,volt,batt_pct,current_A,ah_step,energy_wh,conn_trucks,conn_towers,T0_x,T0_y,T0_z,T0_dist2D_tower,T0_conn,T1_x,T1_y,T1_z,T1_dist2D_tower,T1_conn,T2_x,T2_y,T2_z,T2_dist2D_tower,T2_conn,T3_x,T3_y,T3_z,T3_dist2D_tower,T3_conn,T4_x,T4_y,T4_z,T4_dist2D_tower,T4_conn,T5_x,T5_y,T5_z,T5_dist2D_tower,T5_conn,T6_x,T6_y,T6_z,T6_dist2D_tower,T6_conn,T7_x,T7_y,T7_z,T7_dist2D_tower,T7_conn,T8_x,T8_y,T8_z,T8_dist2D_tower,T8_conn,T9_x,T9_y,T9_z,T9_dist2D_tower,T9_conn,T10_x,T10_y,T10_z,T10_dist2D_tower,T10_conn,T11_x,T11_y,T11_z,T11_dist2D_tower,T11_conn,T12_x,T12_y,T12_z,T12_dist2D_tower,T12_conn,T13_x,T13_y,T13_z,T13_dist2D_tower,T13_conn,T14_x,T14_y,T14_z,T14_dist2D_tower,T14_conn,T15_x,T15_y,T15_z,T15_dist2D_tower,T15_conn,T16_x,T16_y,T16_z,T16_dist2D_tower,T16_conn,T17_x,T17_y,T17_z,T17_dist2D_tower,T17_conn,T18_x,T18_y,T18_z,T18_dist2D_tower,T18_conn,T19_x,T19_y,T19_z,T19_dist2D_tower,T19_conn,T20_x,T20_y,T20_z,T20_dist2D_tower,T20_conn,T21_x,T21_y,T21_z,T21_dist2D_tower,T21_conn,T22_x,T22_y,T22_z,T22_dist2D_tower,T22_conn,T23_x,T23_y,T23_z,T23_dist2D_tower,T23_conn,T24_x,T24_y,T24_z,T24_dist2D_tower,T24_conn,T25_x,T25_y,T25_z,T25_dist2D_tower,T25_conn,T26_x,T26_y,T26_z,T26_dist2D_tower,T26_conn,T27_x,T27_y,T27_z,T27_dist2D_tower,T27_conn,T28_x,T28_y,T28_z,T28_dist2D_tower,T28_conn,T29_x,T29_y,T29_z,T29_dist2D_tower,T29_conn
7.417,2,-248.97,250.0,-111.76,4,3,130.939,0,137.939,26.444,98.74,5.2163,0.001449,392.4823,,0;1,-91.39,250.0,-14.45,157.59,1,500.0,250.0,22.28,748.97,None,729.92,150.0,14.27,983.99,None,500.0,250.0,22.28,748.97,None,300.0,250.0,25.31,548.97,None,150.0,437.3,-20.67,440.75,0,150.0,450.0,-23.85,446.29,0,10.62,250.0,1.74,259.59,0,-62.08,250.0,-8.03,186.89,1,-498.78,50.0,-29.34,320.01,1,150.0,189.77,22.49,403.49,0,150.0,623.58,-98.6,546.57,0,156.75,334.26,4.31,414.38,0,550.0,-100.0,-132.48,872.27,None,71.55,-200.0,-140.89,552.48,None,-476.82,296.36,-157.37,232.52,1,-300.0,250.0,-159.54,51.03,1,600.0,-20.32,-82.22,890.97,None,337.45,687.45,-41.79,731.61,None,-91.39,250.0,-14.45,157.59,1,600.0,250.0,17.42,848.97,None,-150.0,250.0,-27.27,98.97,1,500.0,-170.0,-136.28,858.7,None,600.0,430.0,9.81,867.84,None,750.0,170.01,12.42,1002.17,None,200.0,250.0,24.01,448.97,0,600.0,-240.0,-180.01,980.23,None,-150.0,250.0,-27.27,98.97,1,300.0,250.0,25.31,548.97,None,-439.27,50.0,-36.97,276.07,1
7.433,2,-250.0,250.0,-112.92,4,3,133.849,0,140.849,26.443,98.73,5.3265,0.00148,392.4432,,0;1,-62.08,250.0,-8.03,187.92,1,470.01,250.0,23.07,720.01,None,750.0,150.0,12.82,1004.99,None,529.96,250.0,20.82,779.96,None,270.0,250.0,24.92,520.0,0,150.0,450.0,-23.85,447.21,0,150.0,420.9,-16.56,434.98,0,-19.18,250.0,-1.76,230.82,0,-50.0,250.0,-5.39,200.0,1,-528.54,50.0,-25.52,342.9,1,150.0,200.0,23.23,403.11,0,150.0,597.15,-84.39,529.64,0,150.0,350.0,1.2,412.31,0,522.76,-100.0,-119.92,848.32,None,50.0,-200.0,-133.67,540.83,None,-490.23,269.54,-158.33,241.02,1,-300.0,279.83,-162.75,58.22,1,600.0,0.0,-71.55,886.0,None,350.0,700.0,-32.34,750.0,None,-62.08,250.0,-8.03,187.92,1,570.04,250.0,18.88,820.04,None,-120.69,250.0,-20.86,129.31,1,500.0,-190.0,-132.4,869.54,None,600.0,459.99,10.23,875.56,None,750.0,150.0,12.82,1004.99,None,200.0,220.06,25.84,451.0,0,600.0,-220.0,-177.1,971.29,None,-175.95,250.0,-42.33,74.05,1,330.0,250.0,25.19,580.0,None,-469.02,50.0,-33.15,296.6,1
7.45,2,-251.46,250.0,-114.29,4,3,137.142,0,144.142,26.443,98.72,5.4511,0.001514,392.4031,,0;1,-50.0,250.0,-5.39,201.46,1,440.02,250.0,23.87,691.48,None,750.0,179.97,11.39,1003.91,None,559.93,250.0,19.37,811.39,None,240.01,250.0,24.53,491.47,0,150.0,478.3,-33.81,461.84,0,150.0,391.8,-9.27,425.77,0,-48.97,250.0,-5.27,202.49,1,-20.21,250.0,-1.88,231.26,0,-550.0,50.0,-22.76,359.34,1,150.0,220.0,20.86,402.58,0,150.0,570.73,-70.18,513.85,0,150.0,379.1,-6.09,421.71,0,500.0,-100.0,-109.43,828.97,None,29.54,-220.46,-125.76,547.99,None,-500.0,250.0,-159.03,248.54,1,-300.0,300.0,-164.92,69.68,1,600.0,26.78,-58.03,880.24,None,329.48,720.52,-39.93,747.58,None,-50.0,250.0,-5.39,201.46,1,540.07,250.0,20.33,791.53,None,-91.39,250.0,-14.45,160.08,1,500.0,-170.0,-136.28,860.87,None,600.0,489.99,10.65,884.64,None,750.0,130.0,13.24,1008.63,None,200.0,200.0,27.07,454.22,0,572.65,-209.06,-171.43,943.34,None,-200.0,250.0,-56.28,51.46,1,360.0,250.0,25.08,611.46,None,-498.78,50.0,-29.34,318.07,1
7.467,2,-252.93,250.0,-115.65,4,3,140.484,0,147.484,26.442,98.71,5.5776,0.001549,392.3622,,0;1,-20.21,250.0,-1.88,232.72,0,410.03,250.0,24.66,662.96,None,750.0,209.93,9.97,1003.73,None,589.89,250.0,17.91,842.82,None,210.01,250.0,24.14,462.93,0,150.0,506.6,-43.77,477.69,0,150.0,362.7,-1.98,418.39,0,-50.0,250.0,-5.39,202.93,1,9.59,250.0,1.62,262.51,0,-557.27,79.1,-23.32,349.05,1,150.0,249.77,17.19,402.93,0,150.0,550.0,-59.04,502.34,0,150.0,408.2,-13.38,432.87,0,479.8,-120.2,-100.25,820.94,None,9.08,-240.92,-117.85,556.46,None,-500.0,270.0,-162.56,247.88,1,-320.55,320.55,-157.5,97.73,1,600.0,53.56,-44.51,875.25,None,308.95,741.05,-47.51,746.21,None,-20.21,250.0,-1.88,232.72,0,510.11,250.0,21.79,763.03,None,-62.08,250.0,-8.03,190.85,1,500.0,-150.0,-146.26,852.58,None,600.0,500.0,10.79,888.81,None,750.0,150.0,12.82,1007.9,None,180.0,200.0,25.54,435.8,0,550.0,-200.0,-166.73,920.43,None,-219.85,250.0,-78.77,33.07,1,390.0,250.0,24.96,642.93,None,-528.54,50.0,-25.52,340.53,1
7.483,2,-254.39,250.0,-117.01,4,3,143.876,0,150.876,26.442,98.7,5.7059,0.001585,392.3203,,0;1,9.59,250.0,1.62,263.98,0,400.0,250.0,24.92,654.39,None,750.0,225.0,9.25,1004.7,None,600.0,250.0,17.42,854.39,None,200.0,250.0,24.01,454.39,0,150.0,534.9,-53.72,494.67,0,150.0,350.0,1.2,416.57,0,-79.31,250.0,-11.8,175.08,1,39.38,250.0,5.12,293.77,0,-564.55,108.2,-23.89,341.04,1,150.0,250.0,17.17,404.39,0,150.0,521.7,-49.08,487.19,0,150.0,437.3,-20.67,445.66,0,459.61,-140.39,-91.08,813.75,None,0.0,-250.0,-114.34,560.99,None,-500.0,290.0,-163.33,248.85,1,-341.11,341.11,-150.07,125.78,1,600.0,80.34,-30.99,871.07,None,300.0,750.0,-50.82,746.56,None,9.59,250.0,1.62,263.98,0,500.0,250.0,22.28,754.39,None,-50.0,250.0,-5.39,204.39,1,520.82,-129.18,-140.52,862.98,None,600.0,529.99,11.65,899.1,None,750.0,179.97,11.39,1006.83,None,150.09,200.0,23.24,407.56,0,580.0,-200.0,-166.2,948.0,None,-239.71,250.0,-101.26,14.68,1,400.0,250.0,24.92,654.39,None,-550.0,50.0,-22.76,356.91,1
7.5,2,-255.85,250.0,-118.38,4,3,147.316,0,154.316,26.441,98.69,5.8362,0.001621,392.2774,,0;1,39.38,250.0,5.12,295.24,0,370.0,250.0,25.04,625.85,None,750.0,254.83,6.09,1005.86,None,600.0,279.82,14.15,856.37,None,180.0,250.0,20.97,435.85,0,150.0,550.0,-59.04,504.69,0,161.63,322.87,6.57,423.79,0,-108.61,250.0,-18.21,147.24,1,69.18,250.0,8.63,325.03,0,-571.82,137.3,-24.45,335.47,1,128.92,271.08,13.79,385.35,0,150.0,493.4,-39.12,473.24,0,150.0,450.0,-23.85,452.45,0,450.0,-150.0,-86.71,811.31,None,13.41,-276.83,-113.9,591.65,None,-500.0,270.0,-162.56,244.97,1,-350.0,350.0,-146.86,137.35,1,600.0,100.0,-21.07,868.9,None,273.64,763.18,-56.41,737.37,None,39.38,250.0,5.12,295.24,0,470.01,250.0,23.07,725.86,None,-20.21,250.0,-1.88,235.65,0,541.64,-108.36,-134.79,874.31,None,600.0,559.98,12.52,910.26,None,750.0,209.93,9.97,1006.65,None,150.0,200.0,23.23,408.92,0,609.99,-200.0,-165.67,975.8,None,-250.0,250.0,-112.92,5.85,1,429.99,250.0,24.13,685.84,None,-570.0,50.0,-9.57,372.41,1
7.517,2,-257.31,250.0,-119.74,4,3,150.807,0,157.807,26.441,98.68,5.9683,0.001658,392.2336,,0;1,69.18,250.0,8.63,326.49,0,340.0,250.0,25.16,597.31,None,750.0,275.0,3.96,1007.62,None,600.0,300.0,11.93,858.77,None,150.24,250.0,17.2,407.55,0,150.0,576.42,-73.24,521.97,0,173.25,295.74,11.94,432.99,0,-137.92,250.0,-24.63,119.39,1,98.97,250.0,12.13,356.29,0,-579.1,166.4,-25.01,332.47,1,107.84,292.16,10.41,367.58,0,150.0,465.1,-29.17,460.62,0,150.0,478.3,-33.81,466.93,0,450.0,-170.0,-70.82,822.61,None,26.83,-303.66,-113.47,622.32,None,-500.0,250.0,-159.03,242.69,1,-350.0,371.36,-125.8,152.71,1,600.0,128.4,-11.4,865.9,None,247.27,776.36,-62.0,729.16,None,69.18,250.0,8.63,326.49,0,440.02,250.0,23.87,697.34,None,9.59,250.0,1.62,266.9,0,550.0,-100.0,-132.48,879.92,None,600.0,589.96,13.38,922.26,None,750.0,225.0,9.25,1007.62,None,150.0,170.08,21.07,415.08,0,639.99,-200.0,-165.13,1003.82,None,-271.94,250.0,-133.38,14.63,1,459.98,250.0,23.34,717.29,None,-590.0,50.0,-5.61,388.18,None
7.533,2,-258.78,250.0,-121.1,4,3,154.347,0,161.347,26.44,98.66,6.1023,0.001695,392.1888,,0;1,98.97,250.0,12.13,357.75,0,310.0,250.0,25.27,568.78,None,750.0,300.0,2.57,1010.02,None,629.9,300.0,9.53,890.09,None,150.0,250.0,17.17,408.78,0,150.0,602.85,-87.45,540.0,0,180.0,280.0,15.05,439.8,0,-150.0,250.0,-27.27,108.78,1,100.0,250.0,12.25,358.78,0,-586.37,195.5,-25.57,332.1,1,100.0,300.0,9.16,362.24,0,150.0,450.0,-23.85,455.08,0,150.0,506.6,-43.77,482.64,0,450.0,-190.0,-65.87,834.25,None,40.24,-330.49,-113.03,652.98,None,-486.59,276.82,-158.07,229.39,1,-350.0,392.73,-104.73,169.39,1,600.0,156.8,-1.72,863.82,None,220.91,789.54,-67.59,721.95,None,98.97,250.0,12.13,357.75,0,410.03,250.0,24.66,668.81,None,39.38,250.0,5.12,298.16,0,579.58,-100.0,-127.5,908.49,None,600.0,600.0,13.67,927.36,None,750.0,254.83,6.09,1008.79,None,150.0,140.16,18.91,423.28,None,650.0,-200.0,-164.96,1014.09,None,-293.89,250.0,-153.84,35.11,1,489.97,250.0,22.54,748.75,None,-570.0,50.0,-9.57,369.95,1
7.55,2,-260.24,250.0,-122.47,4,3,157.938,0,164.938,26.44,98.65,6.2382,0.001733,392.1429,,0;1,100.0,250.0,12.25,360.24,0,300.0,250.0,25.31,560.24,None,750.0,320.0,2.07,1012.66,None,650.0,300.0,7.92,911.61,None,120.06,250.0,15.33,380.3,0,150.0,629.27,-101.66,558.7,0,200.0,280.0,19.69,461.22,0,-175.95,250.0,-42.33,84.29,1,120.0,250.0,15.33,380.24,0,-593.65,224.6,-26.13,334.38,1,78.96,321.04,5.34,346.56,0,150.0,420.9,-16.56,444.41,0,150.0,534.9,-53.72,499.46,0,450.0,-170.0,-70.82,825.13,None,50.0,-350.0,-112.72,675.46,None,-473.18,303.64,-157.11,219.59,1,-350.0,400.0,-97.56,174.81,1,600.0,185.19,7.95,862.68,None,200.0,800.0,-72.02,717.16,None,100.0,250.0,12.25,360.24,0,400.0,250.0,24.92,660.24,None,69.18,250.0,8.63,329.42,0,600.0,-100.0,-124.06,928.72,None,570.16,600.0,16.78,901.15,None,750.0,275.0,3.96,1010.55,None,150.0,110.23,16.74,433.4,None,670.97,-179.03,-160.42,1025.29,None,-300.0,250.0,-159.54,39.76,1,500.0,250.0,22.28,760.24,None,-550.0,50.0,-22.76,352.08,1
7.567,2,-261.7,250.0,-123.83,4,3,161.578,0,168.578,26.439,98.64,6.376,0.001771,392.0961,,0;1,120.0,250.0,15.33,381.7,0,270.0,250.0,24.92,531.71,0,750.0,300.0,2.57,1012.94,None,650.0,320.0,8.15,914.39,None,120.0,250.0,15.33,381.7,0,150.0,650.0,-112.81,574.02,0,200.0,250.31,23.97,461.7,0,-200.0,250.0,-56.28,61.7,1,149.94,250.0,17.16,411.65,0,-600.0,250.0,-26.62,338.3,1,57.92,342.08,1.53,332.62,0,150.0,391.8,-9.27,435.44,0,150.0,550.0,-59.04,509.41,0,450.0,-150.0,-86.71,816.41,None,79.29,-355.86,-115.46,695.23,None,-459.77,330.46,-156.15,213.79,1,-379.84,400.0,-94.51,190.94,1,600.0,200.0,12.99,863.15,None,227.66,811.06,-68.49,744.49,None,100.0,220.19,15.66,362.93,0,370.0,250.0,25.04,631.7,None,98.97,250.0,12.13,360.68,0,600.0,-73.44,-110.11,920.4,None,550.0,600.0,18.88,883.95,None,750.0,300.0,2.57,1012.94,None,150.0,100.0,16.0,438.18,None,691.94,-158.06,-155.89,1037.28,None,-300.0,279.83,-162.75,48.54,1,529.96,250.0,20.82,791.67,None,-520.24,50.0,-26.58,326.87,1
7.583,2,-263.17,250.0,-125.2,4,3,165.27,0,172.27,26.439,98.63,6.5158,0.00181,392.0483,,0;1,149.94,250.0,17.16,413.11,0,240.01,250.0,24.53,503.17,0,720.02,300.0,3.71,984.46,None,650.0,300.0,7.92,914.53,None,100.0,250.0,12.25,363.17,0,180.0,650.0,-113.22,596.99,0,200.0,250.0,24.01,463.17,0,-200.0,220.0,-56.21,69.93,1,150.0,250.0,17.17,413.17,0,-600.0,270.0,-27.19,337.43,1,50.0,350.0,0.09,328.74,0,150.0,362.7,-1.98,428.26,0,150.0,576.42,-73.24,526.55,0,470.2,-129.8,-95.89,825.88,None,108.59,-361.72,-118.2,715.82,None,-450.0,350.0,-155.45,211.91,1,-409.69,400.0,-91.45,209.69,1,600.0,229.88,15.64,863.4,None,250.0,820.0,-65.63,766.97,None,100.0,200.0,17.97,366.59,0,340.0,250.0,25.16,603.17,None,100.0,250.0,12.25,363.17,0,600.0,-46.88,-96.17,912.79,None,528.84,621.16,20.92,874.66,None,750.0,320.0,2.07,1015.58,None,150.0,71.74,5.94,449.98,None,700.0,-150.0,-154.15,1042.92,None,-300.0,300.0,-164.92,62.1,1,559.93,250.0,19.37,823.09,None,-490.49,50.0,-30.4,302.78,1
7.6,2,-264.63,250.0,-126.56,4,3,169.012,0,176.012,26.438,98.62,6.6575,0.001849,391.9994,,0;1,150.0,250.0,17.17,414.63,0,210.01,250.0,24.14,474.64,0,700.0,300.0,4.48,965.92,None,620.1,300.0,10.32,886.14,None,70.21,250.0,8.75,334.83,0,200.0,650.0,-113.49,613.09,0,230.0,250.0,24.4,494.63,0,-200.0,190.0,-56.15,88.19,1,179.76,250.0,20.94,444.39,0,-600.0,290.0,-27.78,337.75,1,28.98,371.02,-3.97,317.57,0,150.0,350.0,1.2,426.52,0,150.0,602.85,-87.45,544.44,0,490.39,-109.61,-105.06,836.29,None,137.88,-367.58,-120.94,737.17,None,-420.11,350.0,-152.88,184.86,1,-439.53,400.0,-88.4,230.42,1,600.0,250.0,17.42,864.63,None,250.0,840.0,-60.44,782.91,None,120.0,200.0,20.89,387.86,0,310.0,250.0,25.27,574.63,None,120.0,250.0,15.33,384.63,0,600.0,-20.32,-82.22,905.9,None,507.67,642.33,22.96,866.24,None,750.0,300.0,2.57,1015.86,None,150.0,43.48,-4.13,463.21,None,679.18,-129.18,-148.39,1017.13,None,-300.0,320.0,-165.3,78.43,1,589.89,250.0,17.91,854.52,None,-460.73,50.0,-34.22,280.1,1
7.617,2,-266.09,250.0,-127.92,4,3,172.805,0,179.805,26.438,98.6,6.8011,0.001889,391.9494,,0;1,179.76,250.0,20.94,445.85,0,200.0,250.0,24.01,466.09,0,670.07,300.0,6.54,937.5,None,600.0,300.0,11.93,867.53,None,40.41,250.0,5.24,306.5,0,227.51,650.0,-101.52,635.33,0,259.99,250.0,24.79,526.09,0,-200.0,160.0,-56.08,111.66,1,180.0,250.0,20.97,446.09,0,-600.0,270.0,-27.19,334.51,1,7.96,392.04,-8.03,308.68,0,161.63,322.87,6.57,433.88,0,150.0,629.27,-101.66,563.01,0,500.0,-100.0,-109.43,842.26,None,150.0,-370.0,-122.08,746.68,None,-390.22,350.0,-150.31,159.4,1,-469.38,400.0,-85.34,252.64,1,600.0,279.82,14.15,866.6,None,250.0,820.0,-65.63,768.93,None,149.91,200.0,23.22,418.99,0,300.0,250.0,25.31,566.09,None,149.94,250.0,17.16,416.04,0,600.0,0.0,-71.55,901.45,None,500.0,650.0,23.7,864.23,None,720.02,300.0,3.71,987.38,None,150.0,15.22,-14.2,477.76,None,658.36,-108.36,-142.64,991.48,None,-300.0,340.0,-163.58,96.18,1,600.0,250.0,17.42,866.09,None,-430.98,50.0,-38.04,259.2,1
7.633,2,-267.55,250.0,-129.29,4,3,176.65,0,183.65,26.437,98.59,6.9467,0.00193,391.8984,,0;1,180.0,250.0,20.97,447.55,0,180.0,250.0,20.97,447.55,0,650.0,300.0,7.92,918.92,None,600.0,270.18,15.21,867.79,None,10.62,250.0,1.74,278.17,0,255.02,650.0,-89.55,658.09,0,289.99,250.0,25.18,557.55,None,-200.0,130.0,-56.01,137.71,1,200.0,250.0,24.01,467.55,0,-600.0,250.0,-26.62,332.45,1,0.0,400.0,-9.57,306.73,0,173.25,295.74,11.94,443.17,0,150.0,650.0,-112.81,578.23,0,527.24,-100.0,-121.99,868.45,None,150.0,-390.0,-125.47,764.17,None,-360.33,350.0,-147.75,136.41,1,-499.22,400.0,-82.29,275.99,1,600.0,300.0,11.93,868.99,None,222.34,808.94,-69.17,743.24,None,150.0,200.0,23.23,420.54,0,270.0,250.0,24.92,537.56,None,150.0,250.0,17.17,417.55,0,600.0,26.78,-58.03,895.81,None,500.0,670.0,24.89,874.95,None,700.0,300.0,4.48,968.85,None,150.0,0.0,-19.63,486.67,None,650.0,-100.0,-140.33,982.04,None,-300.0,320.0,-165.3,77.15,1,600.0,279.82,14.15,868.07,None,-401.22,50.0,-41.86,240.55,1
7.65,2,-269.02,250.0,-130.65,4,3,180.546,0,187.546,26.437,98.58,7.0942,0.001971,391.8463,,0;1,200.0,250.0,24.01,469.02,0,150.24,250.0,17.2,419.25,0,620.1,300.0,10.32,890.52,None,600.0,250.0,17.42,869.02,None,-19.18,250.0,-1.76,249.84,0,282.53,650.0,-77.59,681.32,0,300.0,250.0,25.31,569.02,None,-200.0,100.0,-55.95,165.12,1,230.0,250.0,24.4,499.01,0,-592.73,220.9,-26.06,325.01,1,-26.76,413.38,-11.78,292.2,0,180.0,280.0,15.05,450.02,0,180.0,650.0,-113.22,601.34,0,550.0,-100.0,-132.48,890.67,None,150.0,-370.0,-122.08,748.31,None,-350.0,350.0,-146.86,128.68,1,-500.0,400.0,-82.21,275.41,1,629.9,300.0,9.53,900.31,None,200.0,800.0,-72.02,722.83,None,150.0,170.08,21.07,426.57,0,240.01,250.0,24.53,509.02,0,179.76,250.0,20.94,448.78,0,600.0,53.56,-44.51,890.94,None,500.0,650.0,23.7,866.83,None,670.07,300.0,6.54,940.42,None,150.0,-26.36,-33.94,501.95,None,678.11,-100.0,-129.86,1009.73,None,-300.0,300.0,-164.92,58.82,1,600.0,300.0,11.93,870.45,None,-371.46,50.0,-45.67,224.71,1
7.667,2,-270.48,250.0,-132.02,4,3,184.494,0,191.494,26.436,98.56,7.2437,0.002012,391.7931,,0;1,230.0,250.0,24.4,500.48,0,150.0,250.0,17.17,420.48,0,600.0,300.0,11.93,871.91,None,600.0,220.12,14.78,870.99,None,-48.97,250.0,-5.27,221.51,1,300.0,650.0,-69.98,696.74,0,330.0,250.0,25.19,600.48,None,-200.0,100.0,-55.95,165.73,1,259.99,250.0,24.79,530.47,0,-585.45,191.8,-25.5,320.3,1,-53.52,426.76,-14.0,279.85,0,158.81,258.81,16.55,429.38,0,200.0,650.0,-113.49,617.54,0,579.58,-100.0,-127.5,919.3,None,120.71,-364.14,-119.33,728.15,None,-329.45,329.45,-154.28,98.94,1,-509.49,371.54,-82.3,268.13,1,650.0,300.0,7.92,921.84,None,226.36,786.82,-66.43,731.46,None,150.0,140.16,18.91,434.59,None,210.01,250.0,24.14,480.49,0,180.0,250.0,20.97,450.48,0,600.0,80.34,-30.99,886.86,None,521.16,628.84,21.66,877.62,None,650.0,300.0,7.92,921.84,None,150.0,-52.73,-48.26,518.12,None,700.0,-100.0,-121.7,1031.66,None,-320.55,320.55,-157.5,86.52,1,600.0,329.95,10.25,874.14,None,-350.0,50.0,-48.43,215.23,1
7.683,2,-271.94,250.0,-133.38,4,3,188.494,0,195.494,26.435,98.55,7.3952,0.002054,391.7388,,0;1,259.99,250.0,24.79,531.94,0,128.92,271.08,13.79,401.42,0,600.0,270.18,15.21,872.18,None,600.0,200.0,12.99,873.38,None,-50.0,250.0,-5.39,221.94,1,318.72,668.72,-55.89,724.03,None,360.0,250.0,25.08,631.94,None,-228.43,90.52,-54.52,165.31,1,289.99,250.0,25.18,561.94,None,-578.18,162.7,-24.94,318.43,1,-80.28,440.14,-16.22,269.98,0,150.0,250.0,17.17,421.94,0,227.51,650.0,-101.52,639.88,0,600.0,-100.0,-124.06,939.57,None,91.41,-358.28,-116.59,708.54,None,-308.89,308.89,-161.71,69.53,1,-518.97,343.08,-82.39,263.98,1,679.93,300.0,5.86,953.18,None,252.73,773.64,-60.84,741.26,None,150.0,110.23,16.74,444.49,None,200.0,250.0,24.01,471.94,0,200.0,250.0,24.01,471.94,0,600.0,100.0,-21.07,884.75,None,542.33,607.67,19.62,889.36,None,620.1,300.0,10.32,893.44,None,150.0,-79.09,-62.58,535.1,None,720.26,-120.26,-112.82,1059.04,None,-341.11,341.11,-150.07,114.39,1,600.0,350.0,9.13,877.66,None,-321.57,59.48,-49.85,196.88,1
7.7,2,-273.41,250.0,-134.74,4,3,192.546,0,199.546,26.435,98.54,7.5486,0.002097,391.6834,,0;1,289.99,250.0,25.18,563.4,None,107.84,292.16,10.41,383.57,0,600.0,250.0,17.42,873.41,None,629.88,200.0,15.71,904.66,None,-79.31,250.0,-11.8,194.1,1,337.45,687.45,-41.79,751.34,None,390.0,250.0,24.96,663.4,None,-256.86,81.05,-53.1,169.76,1,300.0,250.0,25.31,573.41,None,-570.9,133.6,-24.38,319.46,1,-100.0,450.0,-17.85,264.71,0,120.06,250.0,15.33,393.46,0,255.02,650.0,-89.55,662.75,0,600.0,-73.44,-110.11,931.37,None,62.12,-352.42,-113.85,689.56,None,-300.0,300.0,-164.92,56.63,1,-528.46,314.62,-82.48,263.11,1,700.0,300.0,4.48,974.69,None,279.09,760.46,-55.25,752.21,None,150.0,100.0,16.0,449.19,None,200.0,220.06,25.84,474.35,0,230.0,250.0,24.4,503.4,0,600.0,128.4,-11.4,881.83,None,550.0,600.0,18.88,894.7,None,600.0,300.0,11.93,874.84,None,150.0,-100.0,-73.93,549.34,None,740.53,-140.53,-103.94,1086.54,None,-350.0,350.0,-146.86,125.96,1,600.0,380.0,9.28,883.03,None,-293.14,68.95,-51.28,182.12,1
7.717,2,-274.87,250.0,-136.11,4,3,196.651,0,203.651,26.434,98.52,7.7041,0.00214,391.6268,,0;1,300.0,250.0,25.31,574.87,None,100.0,300.0,9.16,378.19,0,570.04,250.0,18.88,844.9,None,650.0,200.0,17.54,926.22,None,-108.61,250.0,-18.21,166.26,1,350.0,700.0,-32.34,770.04,None,400.0,250.0,24.92,674.87,None,-285.29,71.57,-51.67,178.73,1,330.0,250.0,25.19,604.87,None,-563.63,104.5,-23.81,323.34,1,-100.0,420.0,-17.68,243.88,0,120.0,250.0,15.33,394.87,0,282.53,650.0,-77.59,686.07,0,600.0,-46.88,-96.17,923.87,None,50.0,-350.0,-112.72,682.3,None,-300.0,270.17,-161.71,32.23,1,-537.95,286.16,-82.57,265.55,1,729.98,300.0,3.33,1006.09,None,300.0,750.0,-50.82,761.89,None,150.0,71.74,5.94,460.75,None,200.0,200.0,27.07,477.49,0,259.99,250.0,24.79,534.86,0,600.0,156.8,-1.72,879.82,None,579.84,600.0,15.77,923.59,None,600.0,270.18,15.21,875.1,None,150.0,-126.07,-88.77,567.4,None,750.0,-150.0,-99.79,1100.16,None,-350.0,371.36,-125.8,142.74,1,600.0,400.0,9.38,887.63,None,-264.71,78.43,-52.7,171.87,1
7.733,2,-276.33,250.0,-137.47,4,3,200.808,0,207.808,26.434,98.51,7.8615,0.002184,391.5691,,0;1,330.0,250.0,25.19,606.33,None,78.96,321.04,5.34,362.32,0,540.07,250.0,20.33,816.4,None,650.0,170.02,18.71,929.78,None,-137.92,250.0,-24.63,138.41,1,329.48,720.52,-39.93,767.07,None,429.99,250.0,24.13,706.32,None,-313.71,62.1,-50.25,191.59,1,360.0,250.0,25.08,636.33,None,-556.35,75.4,-23.25,329.99,1,-100.0,390.0,-17.51,225.15,0,100.0,250.0,12.25,376.33,0,300.0,650.0,-69.98,701.54,0,600.0,-20.32,-82.22,917.08,None,36.59,-323.17,-113.15,653.02,None,-300.0,250.0,-159.54,23.67,1,-547.43,257.7,-82.66,271.21,1,750.0,300.0,2.57,1027.55,None,320.52,729.48,-43.24,765.59,None,150.0,43.48,-4.13,473.72,None,180.0,200.0,25.54,459.06,0,289.99,250.0,25.18,566.32,None,600.0,185.19,7.95,878.72,None,600.0,600.0,13.67,943.64,None,600.0,250.0,17.42,876.33,None,150.0,-152.15,-103.61,586.07,None,750.0,-170.0,-89.17,1108.94,None,-350.0,392.73,-104.73,160.62,1,600.0,430.0,9.81,894.63,None,-236.29,87.9,-54.13,166.97,1
